178,1714,776,26
179,65,1555,77
180,1914,482,26
181,188,1890,48
182,420,64,36
183,1177,70,96
184,1070,317,62
185,1350,1206,58
186,487,1671,20
187,1973,613,75
188,768,1659,33
189,1903,521,47
190,1488,349,70
191,638,1202,7
192,1792,295,42
193,332,445,51
194,628,531,79
195,853,566,33
196,741,442,15
197,1912,432,33
198,308,1092,47
199,405,1049,78
200,1771,1286,72
201,1075,885,36
202,1019,1795,21
203,1797,1375,34
204,1946,1585,71
205,667,1680,84
206,1319,1734,80
207,1899,437,59
208,1075,996,45
209,249,1701,75
210,852,3,48
211,217,813,86
212,353,980,16
213,286,1954,34
214,1727,1498,3
215,1394,1655,86
216,1118,1503,42
217,1903,1497,47
218,1882,242,30
219,1260,864,92
220,675,1162,25
221,1518,450,61
222,1131,1000,28
223,1116,368,6
224,660,1082,76
225,202,993,35
226,1866,1076,9
227,1070,1310,59
228,875,1617,29
229,729,772,49
230,1227,1261,6
231,227,551,52
232,228,1435,19
233,1588,1809,60
234,1945,1023,19
235,848,784,68
236,330,8,79
237,291,366,59
238,1780,1515,92
239,1187,1831,13
240,769,940,98
241,474,1808,73
242,108,1376,52
243,152,1153,32
244,371,1141,5
245,371,1304,89
246,1598,1176,60
247,1692,1072,81
248,558,76,47
249,1901,539,100
250,303,1797,33
251,1313,1092,29
252,1406,847,3
253,597,850,75
254,1160,300,16
255,163,980,44
256,216,1326,2
257,1587,770,1
258,721,1634,37
259,922,493,88
260,1511,1283,83
261,1880,268,30
262,241,981,49
263,176,970,82
264,1339,631,37
265,150,1655,36
266,1861,1246,64
267,740,1764,78
268,1423,562,88
269,272,509,81
270,575,773,71
271,303,877,61
272,1705,882,83
273,1202,468,50
274,81,1669,82
275,774,600,12
276,712,847,29
277,675,1518,30
278,1834,1041,13
279,113,1707,13
280,409,1101,63
281,1305,1652,66
282,320,438,23
283,987,536,41
284,1898,1411,93
285,1197,1807,12
286,479,1810,99
287,827,1704,97
288,1107,427,36
289,1793,1207,94
290,306,1444,15
291,1793,1609,74
292,1730,923,75
293,750,719,52
294,239,470,5
295,1811,1434,69
296,1191,1346,13
297,914,544,77
298,232,1880,40
299,121,341,59
300,880,1158,6
301,1593,502,82
302,1312,1726,48
303,200,1901,92
304,757,1244,100
305,11,296,68
306,1627,1355,65
307,876,1352,75
308,183,713,84
309,1893,1084,56
310,873,351,74
311,969,895,73
312,597,1529,45
313,1692,219,28
314,1524,734,44
315,1026,1843,66
316,223,1981,53
317,1998,17,48
318,936,98,8
319,890,530,69
320,1198,1369,94
321,666,1336,92
322,1523,212,46
323,651,1564,82
324,1604,1518,27
325,1811,1910,76
326,1214,1254,30
327,197,559,33
328,625,1476,39
329,1808,196,70
330,778,340,52
331,296,1482,84
332,422,908,65
333,1864,416,51
334,1775,827,19
335,725,1024,58
336,13,340,89
337,1787,741,57
338,1393,1066,46
339,369,251,7
340,424,92,50
341,115,1546,87
342,564,1368,52
343,74,531,51
344,570,664,21
345,411,297,38
346,531,1109,57
347,991,1535,46
348,1284,1957,89
349,1840,1233,15
350,1483,1348,72
351,874,1708,23
352,33,1025,8
353,599,254,13
354,1229,1496,46
355,1585,1132,60
356,340,325,17
357,303,1304,81
358,1332,1406,51
359,1132,753,26
360,160,1270,14
361,376,1626,67
362,244,1435,16
363,153,795,73
364,600,732,21
365,227,612,59
366,852,1687,13
367,1070,1854,39
368,9,1602,66
369,427,1315,88
370,1517,1130,49
371,285,775,8
372,1445,606,39
373,1123,591,64
374,628,1973,86
375,1214,305,61
376,689,930,63
377,129,165,85
378,213,754,69
379,1097,1539,42
380,1281,708,75
381,1563,583,26
382,481,752,86
383,1266,1741,88
384,1907,618,42
385,1296,193,77
386,377,1625,84
387,570,1267,95
388,442,1801,51
389,1322,1581,35
390,1403,310,93
391,690,1449,27
392,765,559,48
393,402,218,61
394,1932,1365,100
395,466,1295,90
396,799,751,22
397,147,825,99
398,1143,1385,94
399,91,1327,74
400,495,45,83
401,1907,1897,30
402,230,802,49
403,9,1814,92
404,547,1082,47
405,398,1891,46
406,192,1821,54
407,1212,1392,48
408,66,336,83
409,1285,776,63
410,2,719,74
411,1448,1655,54
412,1551,1873,97
413,1862,1946,52
414,464,349,11
415,1131,925,84
416,1565,493,40
417,1773,1912,38
418,173,1551,8
419,398,1255,89
420,319,1906,87
421,427,175,23
422,409,1126,75
423,607,333,14
424,159,1064,20
425,1749,189,79
426,1100,1098,82
427,1133,1104,43
428,770,1052,4
429,1856,1544,81
430,1585,1848,85
431,1685,1100,68
432,1210,1341,40
433,1050,1199,90
434,948,1499,2
435,812,895,81
436,1405,613,98
437,1580,1567,81
438,559,1114,57
439,1325,760,48
440,1492,313,29
441,1934,378,35
442,1586,514,9
443,1732,163,65
444,726,292,77
445,666,1186,81
446,1073,421,39
447,1660,580,63
448,1430,880,86
449,1590,540,90
450,1315,1922,49
451,53,866,56
452,907,102,79
453,107,1892,52
454,1672,629,90
455,1962,1655,85
456,975,1624,55
457,362,1355,17
458,1866,690,65
459,401,53,15
460,330,1532,95
461,209,472,39
462,56,318,47
463,1715,619,50
464,1568,746,70
465,922,766,80
466,1184,1102,49
467,1550,185,12
468,1753,265,73
469,468,1723,34
470,907,1363,1
471,1080,401,96
472,1743,1878,97
473,1605,50,98
474,141,580,64
475,758,1375,65
476,1806,1078,18
477,1296,1081,22
478,893,1630,97
479,621,1514,68
480,1447,1597,69
481,850,37,61
482,1057,313,88
483,568,1739,17
484,1973,591,2
485,1778,596,82
486,223,1837,22
487,731,1917,41
488,1364,967,47
489,1961,1596,12
490,1536,196,59
491,407,310,76
492,127,1285,84
493,992,1762,93
494,1078,1041,4
495,1549,1126,78
496,1738,941,51
497,665,206,12
498,1936,1648,10
499,1736,30,29
500,1695,1373,74
501,96,142,92
502,1051,159,58
503,741,563,22
504,1277,1934,19
505,978,1240,54
506,939,1053,43
507,453,1619,92
508,1853,846,52
509,1533,389,70
510,378,113,74
511,518,631,5
512,1703,1116,51
513,1738,1962,49
514,1681,1998,21
515,1631,1850,12
516,1654,1076,52
517,1016,296,58
518,965,612,26
519,1466,1113,38
520,1623,637,65
521,42,854,31
522,741,298,60
523,869,220,64
524,1640,145,9
525,1219,14,45
526,1041,345,46
527,524,115,4
528,31,653,1
529,1504,1494,39
530,1229,108,56
531,0,645,92
532,1864,1241,63
533,1654,1361,59
534,1750,871,28
535,76,54,44
536,1763,201,67
537,1437,1461,10
538,1204,1461,34
539,634,23,95
540,1534,180,67
541,92,1086,73
542,1394,1157,61
543,288,19,76
544,1039,723,6
545,1750,403,24
546,954,871,59
547,48,423,17
548,917,462,89
549,629,983,79
550,676,595,86
551,383,561,31
552,1568,835,53
553,485,212,82
554,369,1674,14
555,630,1069,68
556,1950,1448,72
557,531,1811,89
558,515,1408,96
559,247,1340,14
560,279,1266,78
561,1671,1903,44
562,879,1609,40
563,1025,422,69
564,28,1910,90
565,1727,59,28
566,102,179,81
567,1590,402,51
568,396,1823,26
569,750,1057,6
570,1489,1027,71
571,1932,1427,98
572,1575,1168,75
573,308,365,32
574,1675,756,79
575,674,630,74
576,1511,1132,44
577,1390,121,89
578,1972,829,94
579,213,1018,59
580,1563,1924,93
581,48,1867,97
582,1843,1506,88
583,275,1071,70
584,694,880,31
585,1410,1580,74
586,1100,93,46
587,1951,946,19
588,968,800,31
589,1032,954,100
590,707,877,44
591,1830,344,14
592,764,517,80
593,1478,608,19
594,191,510,97
595,448,1625,75
596,786,459,1
597,1363,1973,45
598,146,1306,84
599,522,463,87
600,1742,1065,78
601,1692,1203,55
602,1064,673,41
603,1635,544,40
604,304,1867,44
605,1516,1097,70
606,1903,516,15
607,1621,1368,59
608,854,1871,51
609,10,404,53
610,551,1160,39
611,405,603,8
612,1455,910,100
613,403,1369,52
614,58,1608,13
615,1598,1242,61
616,1714,1676,24
617,1016,1398,21
618,1869,1322,67
619,1146,1187,63
620,207,243,100
621,986,922,79
622,232,1015,7
623,818,462,10
624,212,1261,81
625,548,1778,57
626,1795,564,76
627,1959,1158,36
628,35,400,26
629,1306,1446,41
630,562,1558,35
631,849,581,59
632,1889,238,56
633,1120,1444,36
634,1299,709,42
635,919,1492,39
636,419,1372,2
637,1677,908,59
638,629,591,58
639,1343,1698,46
640,1556,1122,22
641,737,1371,95
642,1067,847,18
643,793,1554,78
644,826,1300,6
645,1748,363,1
646,785,1711,80
647,1846,698,45
648,555,16,62
649,48,11,6
650,1870,1291,66
651,1950,1465,86
652,474,857,49
653,352,1948,9
654,812,1863,8
655,561,1288,100
656,1799,242,27
657,1051,1021,53
658,1813,451,45
659,1133,1637,54
660,1574,1518,91
661,1691,1879,1
662,1902,781,67
663,49,125,69
664,606,1846,97
665,434,1387,1
666,744,680,91
667,545,1032,85
668,373,1212,33
669,751,1099,60
670,1045,1675,59
671,794,1338,85
672,1019,655,88
673,1548,1511,27
674,152,268,70
675,1127,119,30
676,1972,15,63
677,603,169,55
678,1968,1933,67
679,1253,1318,54
680,826,579,87
681,562,291,46
682,854,1622,54
683,147,858,90
684,1714,1688,44
685,484,1176,26
686,1878,1541,96
687,1614,669,12
688,222,557,5
689,1697,1704,7
690,619,1315,19
691,202,478,46
692,964,1100,43
693,352,816,31
694,1662,1368,43
695,1108,1021,15
696,1645,1978,7
697,346,705,71
698,817,1522,19
699,856,1333,87
700,1296,721,45
701,1786,1424,88
702,519,1776,4
703,894,1801,82
704,1392,893,91
705,659,143,1
706,1462,1797,20
707,1049,258,100
708,20,710,16
709,114,91,47
710,1120,475,54
711,1250,8,16
712,1654,1629,77
713,1158,1013,99
714,830,1797,17
715,1714,1856,85
716,399,1290,4
717,732,1733,55
718,734,1945,22
719,30,1013,68
720,321,1652,11
721,1279,796,20
722,383,924,26
723,1447,1578,3
724,1668,402,85
725,47,1784,54
726,443,255,59
727,978,1919,54
728,1205,1841,40
729,112,1438,69
730,884,1098,74
731,1156,433,61
732,844,1669,35
733,597,1923,43
734,291,216,74
735,66,88,74
736,510,1845,14
737,1134,1884,70
738,1677,899,40
739,1783,268,3
740,467,1474,63
741,656,1880,27
742,1463,545,90
743,1846,1463,86
744,1080,1319,90
745,515,1482,56
746,828,830,27
747,1442,353,59
748,904,950,37
749,1073,731,39
750,556,1050,71
751,139,216,19
752,919,866,13
753,364,864,99
754,1831,1509,83
755,1803,703,67
756,1679,184,15
757,1233,760,82
758,1019,1994,81
759,881,793,74
760,1935,1763,19
761,1531,457,23
762,875,1738,86
763,30,1318,3
764,1505,96,93
765,858,1243,77
766,1009,90,19
767,1006,1293,93
768,955,1406,45
769,1349,486,25
770,1269,1806,80
771,1208,1851,69
772,872,1737,61
773,1996,1272,34
774,558,1430,83
775,1944,1403,14
776,1128,1384,17
777,1091,1834,45
778,905,361,73
779,1243,119,50
780,134,1461,79
781,411,963,74
782,1464,1377,90
783,1932,1198,76
784,56,1116,87
785,1602,1309,52
786,413,1000,18
787,95,1030,84
788,1357,1175,84
789,1757,471,12
790,807,608,31
791,475,341,87
792,466,1193,43
793,485,1467,30
794,973,392,33
795,717,75,84
796,902,1545,33
797,1471,321,99
798,1961,1341,23
799,1610,930,95
800,991,1824,80
801,223,1764,27
802,198,142,83
803,324,888,68
804,860,597,95
805,1599,452,89
806,909,1732,12
807,1024,1036,14
808,269,216,30
809,652,107,67
810,141,192,91
811,454,1865,100
812,1360,1582,22
813,113,1205,44
814,1450,1223,28
815,746,207,44
816,1758,1516,49
817,183,1130,24
818,1368,715,6
819,729,72,83
820,661,1142,4
821,701,558,27
822,1864,1739,5
823,1992,1817,5
824,1879,1930,18
825,164,1003,89
826,1922,1245,7
827,345,1735,58
828,723,1528,89
829,1501,1005,100
830,611,1690,29
831,46,142,3
832,1331,467,23
833,1686,1134,2
834,217,1690,63
835,947,1132,17
836,1190,654,99
837,1857,516,38
838,1661,593,85
839,998,899,91
840,959,1328,68
841,1047,104,53
842,641,585,32
843,458,638,35
844,1919,345,82
845,1709,1912,86
846,1146,498,97
847,1579,1444,27
848,958,457,23
849,613,1392,62
850,960,439,44
851,467,1355,4
852,80,1822,75
853,1767,644,99
854,420,801,28
855,1326,735,31
856,469,894,91
857,1537,434,36
858,417,1409,53
859,90,1668,19
860,1185,1061,59
861,940,1894,61
862,295,169,86
863,451,24,98
864,671,1824,50
865,816,1309,88
866,1636,1931,57
867,1086,1741,12
868,687,1546,7
869,90,1615,44
870,596,1702,12
871,51,1014,12
872,568,1047,85
873,1132,1991,12
874,763,1966,97
875,527,432,57
876,1514,1518,63
877,885,293,87
878,1360,1354,8
879,937,435,53
880,1347,1756,73
881,1170,1222,18
882,1245,115,72
883,1493,441,63
884,773,918,89
885,1892,802,17
886,581,1755,91
887,183,398,30
888,1749,1661,14
889,883,1959,11
890,1252,619,31
891,1321,953,76
892,1944,1896,25
893,707,1268,80
894,1757,1585,38
895,465,234,92
896,922,270,81
897,1398,1369,85
898,721,41,80
899,27,1285,24
900,1471,579,69
901,1778,46,91
902,140,827,98
903,1102,430,43
904,1981,1125,4
905,610,1537,46
906,1428,1221,69
907,1821,1878,11
908,1146,70,97
909,562,467,59
910,1541,1561,42
911,364,197,45
912,291,811,39
913,1751,1653,12
914,1767,1849,80
915,37,601,55
916,893,1174,26
917,636,1856,24
918,1089,177,52
919,1466,366,30
920,1679,624,83
921,1028,147,91
922,1474,1845,80
923,222,542,48
924,415,1290,97
925,652,625,43
926,382,364,28
927,1230,1915,21
928,444,998,9
929,1599,1225,31
930,294,588,33
931,21,971,39
932,1565,1632,99
933,1632,1320,48
934,891,280,86
935,1807,1220,74
936,1769,1666,89
937,963,573,5
938,1813,631,81
939,1085,248,88
940,182,776,72
941,284,1307,63
942,239,1125,74
943,603,771,92
944,1142,912,65
945,1723,1013,37
946,1094,975,11
947,525,1746,90
948,1263,1766,95
949,791,773,84
950,866,1114,64
951,816,1991,19
952,1434,830,66
953,1642,861,87
954,851,213,88
955,1631,27,65
956,1615,467,42
957,317,1442,22
958,1728,1936,100
959,1860,771,85
960,47,622,96
961,1829,390,72
962,973,140,95
963,1361,646,19
964,1522,1018,28
965,989,166,6
966,1323,916,78
967,1327,478,91
968,1714,359,12
969,1749,1763,33
970,1349,171,80
971,486,1454,62
972,823,845,64
973,59,1365,14
974,488,440,45
975,1902,755,71
976,1701,467,72
977,72,1693,52
978,1890,222,19
979,1428,430,82
980,468,1679,90
981,541,41,14
982,238,1232,17
983,912,113,80
984,1407,144,39
985,174,334,16
986,1248,1316,33
987,1974,408,69
988,927,921,47
989,175,882,43
990,461,1046,63
991,1738,762,80
992,1288,1344,51
993,1342,440,52
994,1628,353,99
995,233,1568,5
996,1029,552,84
997,417,63,5
998,83,905,78
999,325,1094,40
1000,48,1547,53
1001,305,1373,80
1002,491,747,95
1003,1473,1584,43
1004,565,523,78
1005,54,1944,81
1006,1654,600,66
1007,477,1470,60
1008,984,235,86
1009,324,1686,22
1010,1235,1246,77
1011,1875,612,64
1012,995,1096,32
1013,533,1062,49
1014,1871,201,31
1015,866,132,27
1016,1205,1853,18
1017,1848,862,29
1018,783,602,64
1019,1562,1325,82
1020,264,118,30
1021,90,86,84
1022,1419,518,57
1023,1449,872,61
1024,1410,484,23
1025,1939,550,17
1026,621,882,88
1027,1940,1632,49
1028,303,322,15
1029,340,636,77
1030,1691,1725,91
1031,1897,978,97
1032,988,1159,65
1033,47,1265,36
1034,1025,1421,42
1035,1685,598,24
1036,1575,28,4
1037,902,28,18
1038,515,621,74
1039,1585,1565,59
1040,454,96,9
1041,1784,119,45
1042,305,1399,36
1043,113,124,76
1044,1861,1705,2
1045,809,753,9
1046,908,542,58
1047,1598,1704,62
1048,117,1597,60
1049,1504,1572,46
1050,297,287,20
1051,1827,594,66
1052,1441,1025,94
1053,1158,649,77
1054,852,184,89
1055,1847,341,77
1056,867,481,30
1057,732,1192,89
1058,407,776,59
1059,907,142,15
1060,1463,1617,61
1061,1950,261,3
1062,74,1401,85
1063,1716,1532,68
1064,430,545,42
1065,935,1367,88
1066,686,1722,44
1067,346,632,45
1068,246,1080,28
1069,1860,1819,35
1070,21,1457,45
1071,1680,1943,70
1072,1096,1050,15
1073,604,1881,60
1074,1765,961,69
1075,742,1742,37
1076,1218,1931,30
1077,1871,949,7
1078,829,1319,16
1079,1693,1509,22
1080,950,600,95
1081,990,1961,95
1082,726,1674,87
1083,1786,1135,33
1084,1571,115,67
1085,1866,609,72
1086,878,1956,64
1087,63,1737,44
1088,563,894,70
1089,609,743,87
1090,162,779,88
1091,1909,1810,10
1092,1158,1995,86
1093,294,529,18
1094,1802,1268,59
1095,1885,1946,15
1096,1789,1876,17
1097,1472,1672,97
1098,1770,1338,82
1099,568,1695,86
1100,409,1365,20
1101,1413,1962,59
1102,1766,1211,82
1103,1493,995,83
1104,501,1217,86
1105,712,995,72
1106,1605,371,91
1107,1482,1346,13
1108,1745,469,46
1109,1615,1464,70
1110,522,1372,56
1111,310,1251,3
1112,1889,1975,28
1113,1465,1588,37
1114,1727,837,65
1115,1110,45,69
1116,1830,1827,37
1117,1168,758,75
1118,1027,1825,53
1119,886,348,66
1120,1387,1174,10
1121,1306,875,4
1122,854,563,2
1123,378,1988,24
1124,403,987,10
1125,1653,712,47
1126,850,1976,50
1127,12,438,100
1128,626,437,35
1129,243,1308,26
1130,365,885,79
1131,1048,1201,74
1132,1657,845,50
1133,212,1092,71
1134,445,994,89
1135,1717,907,88
1136,550,1070,12
1137,1347,1550,23
1138,1002,534,71
1139,406,992,78
1140,27,447,64
1141,1171,1794,46
1142,1819,1620,28
1143,274,426,29
1144,1406,1489,40
1145,1402,78,67
1146,1514,470,7
1147,1824,1826,77
1148,1297,105,44
1149,1406,1569,78
1150,1002,1560,93
1151,918,1255,47
1152,675,1582,93
1153,1566,1323,67
1154,475,728,41
1155,562,1132,51
1156,1047,1158,13
1157,1700,1300,61
1158,602,1947,21
1159,1210,1015,77
1160,484,1406,42
1161,1609,1466,7
1162,511,675,12
1163,1137,1207,83
1164,1949,1448,68
1165,1832,287,38
1166,1697,1231,36
1167,554,1190,99
1168,338,505,23
1169,294,1233,28
1170,1997,514,24
1171,241,1376,85
1172,1175,34,58
1173,290,188,3
1174,1656,1528,13
1175,215,787,83
1176,420,1726,81
1177,1353,190,89
1178,561,966,77
1179,302,855,96
1180,813,1629,25
1181,621,1962,55
1182,1611,1473,20
1183,1958,1328,14
1184,1746,1040,73
1185,215,960,40
1186,505,1569,99
1187,1366,946,4
1188,1002,1510,31
1189,1800,1530,56
1190,1082,919,37
1191,1326,1941,27
1192,892,310,64
1193,8,1402,76
1194,1112,1947,36
1195,1003,1946,27
1196,846,604,56
1197,8,611,80
1198,572,1658,56
1199,939,540,60
1200,1106,1928,90
1201,650,1797,35
1202,581,1535,51
1203,1300,1834,34
1204,1438,133,95
1205,1187,1342,30
1206,1609,641,58
1207,1967,1572,14
1208,763,391,45
1209,878,1981,40
1210,1594,1645,22
1211,1578,1685,51
1212,353,584,70
1213,1781,376,4
1214,1837,1956,33
1215,846,160,60
1216,833,1588,37
1217,1387,721,91
1218,520,7,46
1219,1277,1167,67
1220,547,1314,88
1221,252,1557,48
1222,187,1474,30
1223,480,1736,29
1224,289,1797,95
1225,424,1510,74
1226,1024,1334,92
1227,1007,752,67
1228,1972,1251,17
1229,941,41,74
1230,1989,1787,20
1231,81,1749,45
1232,1614,1477,57
1233,1589,1362,97
1234,73,1285,64
1235,1782,1111,69
1236,1591,384,59
1237,239,399,34
1238,198,277,75
1239,1634,887,31
1240,1020,1075,34
1241,849,1875,59
1242,671,754,75
1243,268,1970,10
1244,726,1889,60
1245,317,628,44
1246,1306,1177,68
1247,1623,1904,5
1248,919,1616,17
1249,994,375,57
1250,48,194,38
1251,1440,777,75
1252,27,578,37
1253,1047,283,70
1254,1523,1972,59
1255,456,1480,57
1256,1404,403,41
1257,1619,707,40
1258,431,1932,68
1259,1556,675,11
1260,550,292,11
1261,991,1304,42
1262,1508,1977,58
1263,1619,329,53
1264,1069,1335,76
1265,63,1343,100
1266,515,1611,26
1267,239,1357,9
1268,1547,1164,65
1269,286,1719,11
1270,1047,1068,46
1271,1750,18,67
1272,991,490,54
1273,985,823,90
1274,1799,1471,15
1275,106,1080,17
1276,803,1200,68
1277,1519,821,12
1278,281,919,91
1279,600,1270,97
1280,205,1870,21
1281,566,1754,45
1282,1177,1978,80
1283,581,1097,38
1284,1385,1583,16
1285,336,1524,77
1286,267,1783,20
1287,1615,509,77
1288,341,249,13
1289,1967,1052,55
1290,237,1765,35
1291,946,329,42
1292,1101,904,22
1293,214,346,35
1294,97,366,70
1295,1001,1120,11
1296,1127,1575,7
1297,1570,293,39
1298,42,58,50
1299,1575,1365,24
1300,1282,352,83
1301,1560,1648,6
1302,1957,960,13
1303,197,815,57
1304,923,933,56
1305,16,1681,14
1306,1081,1898,3
1307,1950,1486,27
1308,289,1678,24
1309,1905,1972,94
1310,1203,1671,31
1311,521,156,44
1312,571,981,93
1313,334,593,32
1314,1787,1831,23
1315,1318,1624,78
1316,630,1040,58
1317,432,1849,10
1318,1307,658,42
1319,1516,415,82
1320,723,1343,30
1321,1621,1895,65
1322,1906,552,78
1323,1362,44,90
1324,48,1462,58
1325,58,788,18
1326,900,400,53
1327,107,1682,12
1328,1430,620,82
1329,452,59,7
1330,741,1098,63
1331,119,1800,20
1332,1603,564,4
1333,1988,1440,22
1334,1366,439,52
1335,1751,148,92
1336,745,123,60
1337,1980,603,13
1338,575,604,82
1339,544,1067,77
1340,24,450,13
1341,1692,1081,37
1342,382,1841,55
1343,1475,1321,49
1344,1112,1470,21
1345,1681,1620,96
1346,1711,1920,40
1347,619,1724,28
1348,1369,701,20
1349,879,274,95
1350,172,1356,49
1351,1224,1350,32
1352,1854,811,18
1353,509,188,25
1354,1927,639,100
1355,1339,787,93
1356,344,614,87
1357,1970,241,9
1358,934,840,71
1359,626,1367,4
1360,1295,1550,9
1361,1295,90,70
1362,494,595,42
1363,246,268,90
1364,919,1152,48
1365,428,1103,12
1366,1124,538,72
1367,1458,683,59
1368,673,1828,97
1369,1766,106,10
1370,1664,781,81
1371,982,345,80
1372,143,1684,84
1373,1720,363,2
1374,1539,541,88
1375,445,244,14
1376,908,1439,33
1377,1768,1004,23
1378,1643,879,11
1379,570,1711,100
1380,811,1055,13
1381,613,1030,46
1382,1492,1950,100
1383,1769,954,11
1384,1024,1367,12
1385,639,1252,52
1386,1042,368,17
1387,1765,630,40
1388,1308,1744,29
1389,1255,1990,83
1390,1853,989,19
1391,677,1320,2
1392,1261,1029,36
1393,1065,1898,95
1394,1740,877,46
1395,1756,1483,33
1396,469,1741,55
1397,662,1094,14
1398,949,1137,48
1399,1408,571,75
1400,298,8,37
1401,501,1241,90
1402,1220,84,8
1403,1946,1247,26
1404,846,749,100
1405,60,1714,39
1406,1034,1267,97
1407,1455,199,29
1408,1488,114,29
1409,763,1905,97
1410,233,730,39
1411,1149,1767,50
1412,1460,557,40
1413,266,798,63
1414,845,1824,52
1415,1226,1892,99
1416,1198,378,84
1417,1331,1703,40
1418,1021,1940,99
1419,1416,1357,91
1420,325,509,32
1421,1681,78,64
1422,722,697,58
1423,1885,939,80
1424,614,842,51
1425,970,130,55
1426,407,1200,16
1427,34,1867,63
1428,326,1154,58
1429,1403,1084,90
1430,739,1892,22
1431,1352,1756,16
1432,732,1904,59
1433,931,958,15
1434,675,331,86
1435,307,1877,83
1436,1470,516,56
1437,178,1015,83
1438,1403,1755,72
1439,33,713,51
1440,828,1839,17
1441,1682,618,40
1442,687,1194,73
1443,684,1950,45
1444,1723,1935,63
1445,629,1473,100
1446,1677,905,60
1447,96,154,67
1448,1331,1565,82
1449,1216,988,16
1450,1422,1555,24
1451,189,1855,90
1452,378,228,68
1453,1944,991,65
1454,781,1890,15
1455,912,649,72
1456,1554,1892,50
1457,300,1962,21
1458,1447,515,76
1459,1583,1414,34
1460,1393,1719,11
1461,1059,1194,88
1462,1028,235,95
1463,851,1206,54
1464,1536,947,47
1465,38,1505,80
1466,1717,568,55
1467,986,675,1
1468,647,593,34
1469,464,1362,22
1470,287,588,73
1471,140,1106,28
1472,887,845,50
1473,852,272,46
1474,1239,918,8
1475,1085,1259,66
1476,1768,1886,33
1477,191,168,95
1478,1614,1203,81
1479,1461,453,88
1480,821,535,30
1481,1936,156,76
1482,63,37,92
1483,1563,422,56
1484,52,798,97
1485,900,897,53
1486,375,1810,83
1487,856,667,44
1488,1498,971,70
1489,885,475,5
1490,1604,399,65
1491,795,1059,84
1492,175,1269,63
1493,1429,1528,70
1494,226,1213,41
1495,1432,145,89
1496,1950,922,93
1497,1655,1963,18
1498,1522,932,73
